"id","asin.original","asin.variant","review_data","date.date","date.unix","name","rating","title","review","verified_purchase","media"
"RFCQ9QSYM4C77","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on December 28, 2019","December 28, 2019",1577491200,"Lynn",3,"Better products out there for this price.","Definitely not for children under 3. It is difficult for my 2.5yo to use. Needs a string to prevent losing the pen. I bought this with a coupon, glad I did not pay $20. Not worth it in my opinion.",false,"[]"
"RHF941FT0DFJN","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on December 28, 2019","December 28, 2019",1577491200,"Nicole",5,"Great!","This is a unique way to learn letters. My son is fascinated by how the magnets raise when traced by the pen and loves pushing them down with his finger. Love this!",false,"[]"
"R2N0Y18YAIGDZG","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on December 26, 2019","December 26, 2019",1577318400,"Kevin",5,"Educational and quality","My 2.5 year old absolutely loved this gift for Christmas! This is a great quality gift and extremely educational, wonderful idea",false,"[]"
"R2O9L390WI74W9","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on December 15, 2019","December 15, 2019",1576368000,"Karen",5,"Came when expected and worked well.","Came when expected and worked well.",false,"[]"
"R19E9530TZEQEC","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on December 11, 2019","December 11, 2019",1576022400,"Summer",5,"Fun learning","My toddler really enjoys using the magnetic pen. It this item is a great way to get your child interested in learning to write",false,"[]"
"R29ZFO8URM8RY3","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on October 8, 2019","October 8, 2019",1570489200,"World travelin family",5,"So much fun and easy for 3yrs to get the hang of","This is exactly what I was looking for in an alternative to an iPad or crayons in the car We bought the Uppercase n our three-year-old loves itIt’s super easy to trace with your finger to get the little beads to pop back down",false,"[]"
"R3TCLKAWGI7UBM","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on October 5, 2019","October 5, 2019",1570230000,"Cathy Mann",5,"Wonderful learning toy","My 4.5 yo grandson really likes this.",false,"[]"
"RSR8HDEHXR283","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on September 29, 2019","September 29, 2019",1569711600,"Elba Colon",4,"Great","This was perfect for my 4 year old who is in VPK learning how to write his letters. It has helped him tremendously.",false,"[]"
"R38REC1Z34818V","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on September 23, 2019","September 23, 2019",1569193200,"Md Rahman",5,"A+ product","Great product overall",false,"[]"
"R2YJNBDT7Z8812","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on September 21, 2019","September 21, 2019",1569020400,"corinna",5,"Well made","My daycare children love this so I bought one of each lower case letters, upper case letters and numbers. No fear of metal balls falling out toddlers and preschoolers really enjoy using them all .",false,"[]"
"R8Q51FXTCRY99","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on September 21, 2019","September 21, 2019",1569020400,"Holly",4,"Great for kids","Kids love this. I use it in my classroom. I just wish the pen was attached by a string. I’m worried it may get lost.",false,"[]"
"R11DPQ5TWKOEAF","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on September 16, 2019","September 16, 2019",1568588400,"Jane M Merten",5,"The arrows for letter construction don’t necessarily match the way you might teach.","My preschoolers love it.",false,"[]"
"R20CD9AKHAN4XB","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on September 12, 2019","September 12, 2019",1568242800,"Maria Sadiku",3,"A bit disappointed","While I like the product for my child, I received the board with lower case letters. My pre-schooler is starting to learn upper case, so I was disappointed by this.",false,"[]"
"R1DALBKJSISF6P","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on September 11, 2019","September 11, 2019",1568156400,"karasant",5,"Great for fine motor practice","Bought this for my 4 year old and so far she loves it.",false,"[]"
"R1KPXBKSME0K4J","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on September 11, 2019","September 11, 2019",1568156400,"Lee",5,"Very helpful","How nice to hear the click when you’re in line",false,"[]"
"R318N0WR7UBX9","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on August 15, 2019","August 15, 2019",1565823600,"Jennifer Sennott",5,"Great for pre-k and k","We’ve had these before for my older kids. My kids love these and it helps with the motion of writing letters. It definitely occupies my 4 yo for a long while.",false,"[]"
"R1R97UO6W1DPUC","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on August 14, 2019","August 14, 2019",1565737200,"Brooke",3,"Lowercase","Not as advertised.I thought I was going to be getting upper case for my 4 yr old but when we opened the box we discovered it was a lowercase board.",false,"[""https://images-na.ssl-images-amazon.com/images/I/71HeAUugffL._SL1600_.jpg""]"
"REY2ZWXA5DY8R","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on August 11, 2019","August 11, 2019",1565478000,"Sk",5,"Great tool!","Will be great to use in my kindergarten classroom!",false,"[]"
"R2JJKJTXSAHZSX","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on August 5, 2019","August 5, 2019",1564959600,"Danielle - Prime Member",2,"Wrong product in box","I like the product but disappointed that I received lowercase letters. The box I received even shows uppercase but inside is lowercase",false,"[]"
"R2W328AHPKW9RM","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on August 5, 2019","August 5, 2019",1564959600,"Larson kiddos",5,"Good tool","Very helpful tool for my preschoolers",false,"[]"
"R2THYFU5DAP4BA","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on August 2, 2019","August 2, 2019",1564700400,"Kindle Customer",4,"Strong magnet, can't trace letters","I love this board, it's well made and the concept is great. My only issue with it is the magnet is just a little too strong for my little one to trace the letter, she needs to pull the balls up one at a time. She is only 2 so maybe for an older child who is stronger it would work better.",false,"[]"
"R11MH793P7WF1H","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on August 2, 2019","August 2, 2019",1564700400,"Bella",5,"My 3 year old loves practicing his letters","Top quality product. My 3 year old loves practicing his letters at night. I will be ordering other STEM products from this company .",false,"[]"
"R22EGDGYJTHV52","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on July 31, 2019","July 31, 2019",1564527600,"Lisa K.",5,"Fantastic!","This is fantastic!! My son loves it!",false,"[]"
"R1U8245ZY3EFUD","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on July 30, 2019","July 30, 2019",1564441200,"Aceevl",5,"My 3 year old loves this, enough said!","This is great for a 3 year learning to write out there letters! Would highly recommend!",false,"[]"
"R3MYNVJNZ1R4SH","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on July 30, 2019","July 30, 2019",1564441200,"Dr. S.",5,"Great Learning Support for kid","It is really useful for my five yrs old daughter to learn how to write letters in correct order and pattern. Good learning stuff. However, material of the product is not that much strong enough to use for a kid alone. Better if you provide rubber or PVC material type casing for it than the breakable plastic. It would be much easy her to play own.",false,"[]"
"R3AEMM4T9HWLC9","B07MKZLRT7","","Reviewed in the United States on August 27, 2019","August 27, 2019",1566860400,"PMI123456",5,"Perfect for the kids!","Great for the kids to learn letters",false,"[]"
"RBX1ZPA1WXCTU","B07MKZLRT7","","Reviewed in the United States on August 27, 2019","August 27, 2019",1566860400,"Ralph Jameson",3,"alright","Kids love playing with it, until the pen gets lost. I would give 5 stars if the pen had a string keeping it to the board. I bought 2 and both have the pens lost.",false,"[]"
"R3QCK3K7IBKRIM","B07MKZLRT7","","Reviewed in the United States on August 26, 2019","August 26, 2019",1566774000,"DC Native",5,"Good gift for preschooler","Bought it for my grandson (4) in another state. This is very helpful for practicing his letters.",false,"[]"
"R2ZHGYU672FWEB","B07MKZLRT7","","Reviewed in the United States on August 24, 2019","August 24, 2019",1566601200,"Deserea",5,"Entertaining, fun & educational","My daughter who is to an autistic and has a sensory processing disorder loves using this. My older kids love it too. Its entertaining and also a sensory experience toy.",false,"[]"
"R365J5VQEECKD5","B07MKZLRT7","","Reviewed in the United States on August 24, 2019","August 24, 2019",1566601200,"Amazon Customer",5,"Easy to use","My special needs students love it",false,"[]"
"RTOTT96CA5T3F","B07MKZLRT7","","Reviewed in the United States on August 19, 2019","August 19, 2019",1566169200,"Amazon Customer",5,"Perfect gift for my 3 year old!!","My 3 year old is obsessed with it!!",false,"[]"
"R1J2YJNMXQZNLI","B07MKZLRT7","","Reviewed in the United States on August 17, 2019","August 17, 2019",1565996400,"katherine",3,"Seamed to be sturdy.","We ordered the upper case letters but what came in the box was lower case letters. Nothing on the packaging indicated lower case.My almost three year old was very interested and the idea is great but we wanted the upper case. Seamed to be sturdy and well made.",false,"[""https://images-na.ssl-images-amazon.com/images/I/71gZu0kQsvL._SL1600_.jpg""]"
"R3EG2E81NZPWL0","B07MKZLRT7","","Reviewed in the United States on August 17, 2019","August 17, 2019",1565996400,"B. D.",5,"Great educational","Love this for my preschool class.Worth the money but I was ecstatic to get a 2nd one on a lightning deal!",false,"[]"
"R36TAYINAAWF0S","B07MKZLRT7","","Reviewed in the United States on August 16, 2019","August 16, 2019",1565910000,"LuckyDog",5,"Very engaging","My 2 1/2 year old son really enjoys this magnet letter board. I needed something that would spark his interest in learning his letters and this board has helped a lot! He will sit down and play with it for at least 15 minutes at a time. When he gets a little older it will be really helpful for him to learn to write each letter.It is a little bulky in size for everyday travel. I took it with me to entertain my son while I had lunch with a friend. It certainly did it's job as he sat quietly playing with it, but it took a lot of space in my bag and just added weight while we shopped after we ate. Very minor, but really my only dislike about the product. I would definitely take it on an airplane trip or a long car ride.",false,"[]"
"RZAHGTKJY84HQ","B07MKZLRT7","","Reviewed in the United States on August 15, 2019","August 15, 2019",1565823600,"Amazon Customer",5,"Great","Great interactive item. Great tactile feedback! Wish the pen was attached",false,"[]"
"R3QM5RCQD2ZK0B","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on September 10, 2019","September 10, 2019",1568070000,"Paula Sabbagh-Hillard",5,"This gift was a winner!","I bought this as a gift for my grandaughters, age 4.5 and 2.5They both love it and have played with it repeatedly.Highly recommend.",false,"[]"
"RN22SZQPA5L21","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on September 10, 2019","September 10, 2019",1568070000,"katrina g.",5,"Awesome","My kids love this board. Easy to use and easy to clean!",false,"[]"
"RHY40B60MTHWK","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on September 10, 2019","September 10, 2019",1568070000,"melanie adlah",5,"Best thing for my 4 year old learning to write letters . Great multi sensory approach to learning","Great multi sensory approach to learning",false,"[]"
"R2ML9TSNKQZGM1","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on September 7, 2019","September 7, 2019",1567810800,"jenny",5,"Great educational toy","This is an awesome""toy"" to help kids improve their handwriting. The magnetic balls move up towards the surface as you bring the pen across.If you go too fast, the balls don't come up right, so it forces slower, more deliberate movements.It has numbered arrows to help with the proper order and direction of the strokes. My son loves this toy, and I think it has definitely helped his handwriting.",false,"[]"
"RSPTIDKB3LVAZ","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on September 3, 2019","September 3, 2019",1567465200,"Ashley Evans",5,"Perfect for learning early skills.","Easy to use.",false,"[]"
"R37YKVOBJEZB2F","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on August 31, 2019","August 31, 2019",1567206000,"Hillary Poussard",5,"Small board","Not what I thought it was but works ok.",false,"[]"
"R3SURB9NYHE71B","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on August 31, 2019","August 31, 2019",1567206000,"ssapphire",4,"Not the smoothest to trace!","My 4 year old daughter enjoys practicing writing with this. However I think it requires too much pressure to activate the magnets which doesn’t give her a smooth tracing experience. Some have even stopped popping up since we bought it. I wish the pen were attached via string to the board as I know it’s only a matter of time before it’s lost. Overall not bad for the price but probably not the most effective either.",false,"[]"
"R1UAFIPPVIHVS5","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on August 30, 2019","August 30, 2019",1567119600,"Epi Girl Green",5,"Fun way to learn how to write the ABCs","My four-year old daughter loves this and has been carrying it around the house and showing it to guests. The stylus is easy to use for little hands and it’s easy for her to shake the board so the balls recede.",false,"[]"
"R2ZBTHNFX9FJ9D","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on August 29, 2019","August 29, 2019",1567033200,"Angela E",5,"Great for travel","We take this in the car to practice writing and identifying letters. It’s perfect l. Would be nice if the pen was attached somehow tho",false,"[]"
"R3BJFUHSA8SN5K","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on August 29, 2019","August 29, 2019",1567033200,"Savannah Parish",5,"Great for teaching ABCs","I love this. I got this for my two year old niece. She loves it as much as I do. The only draw back to this is over time it seems as if the little magnet pieces in the letters don't stay up quite as well.",false,"[]"
"R2PL9YSWHG8EWU","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on November 1, 2019","November 1, 2019",1572566400,"Stephanie Scholz",5,"Kids fave","My preschoolers love it!",false,"[]"
"R1SJT4E7OAJCV2","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on October 25, 2019","October 25, 2019",1571958000,"Lisa S.",5,"Great product for beginning writers","Excellent product!",false,"[]"
"R3Q8SR97YVLZNZ","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on October 21, 2019","October 21, 2019",1571612400,"Emily B.",5,"Great learning tool","This is an amazing tool to help children feel and learn letters! The only downside was sometimes the next magnet clicks before your to it. I love they can push them back down and practice over and over again!",false,"[]"
"R254QGK391HJKB","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on October 18, 2019","October 18, 2019",1571353200,"Savannah Chavez",3,"Alright product, some issues though.","My son likes it, but it’s super hard for tiny hands to drag the pen across the board since the magnet is stronger. So he basically can’t draw the letters he only connects the dots one at a time because it’s difficult for him. Also, the ink that is used for the letters is starting to smear. We’ve only had it two days and it’s starting to smear everywhere all over his fingers and I’m worried that the letters will rub off all together. We also got it about 4 days later than expected which was super annoying & the package was super smashed up. The product works okay, but not worth $20. All in all, it’s just okay.",false,"[""https://images-na.ssl-images-amazon.com/images/I/61YTOX2VffL._SL1600_.jpg""]"
"R1W11ECKN7VNCO","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on October 15, 2019","October 15, 2019",1571094000,"Samantha K",5,"Awesome","My son loves it!Very sturdy construction.Thank you!",false,"[]"
"R9B05GB39FZ95","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on October 14, 2019","October 14, 2019",1571007600,"Melissa Payne",5,"Great purchase","Exactly wbat I wanted.",false,"[]"
"R1J1SQ0GU584N","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on October 11, 2019","October 11, 2019",1570748400,"Sam Matherly",4,"Simple and helpful tool","This is excellent for practicing letters and sensory play!The red seems to be rubbing a little bit, but it's not coming off I don't think.My kids (7,5,3) are all enjoying it.The arrow directions are helpful.",false,"[]"
"R3T8D9TY2CZF7Q","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on October 10, 2019","October 10, 2019",1570662000,"Kelly",5,"Best letter manipulative!","This is so amazing! I'm a homeschool mom of 6 and wish I had known about this year's ago. Best manipulative for learning to trace letters EVER! My 5 and 3 yr old fight over this constantly to write their letters😉 thanks so much",false,"[]"
"R250E0YI962NWI","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on October 9, 2019","October 9, 2019",1570575600,"M. Smith",5,"Great purchase","Both of my grandsons are using it happily",false,"[]"
"RV2WW444AGYX","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on October 8, 2019","October 8, 2019",1570489200,"Amazon Customer",4,"Worth the money!","Tons of entertainment and great learning tool for my 2 year old granddaughter!",false,"[]"
"R3MI8O4L860W90","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on July 26, 2019","July 26, 2019",1564095600,"NW",4,"Sturdy product but paint is smearing around letters.","The kids have been playing non stop with this since it arrived.Ages 2 up to 11.Apparently it's very entertaining.Only bummer part is the magnetic 'pen' isn't attached so I'm counting down the days until that is 'lost' and the coloring around the letters is smearing from the wiping to push the balls back down.Other than that it seems to be a great product.",false,"[]"
"R252FO7K6F6OP2","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on July 26, 2019","July 26, 2019",1564095600,"Rebecca Browning",5,"gift purchase","I purchased this for my 3 year old niece and according to her parents she is having fun with it.",false,"[]"
"R229A3VY1KDAEP","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on July 26, 2019","July 26, 2019",1564095600,"Nikki Olson",5,"My girls love it!","My girls were so excited to use this. My oldest is 7 and it is helping her with her handwriting which she struggles with, and my other is 2 and loving letters. They love this.",false,"[]"
"R2DNPNPX92PWA4","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on July 25, 2019","July 25, 2019",1564009200,"Bean",5,"Fun for everyone of any age!","I have been wanting to purchase a magnetic alphabet board for my kindergarten class for a while. I was so excited to get it and showed it to my husband. He wanted to try. He was amazed at the tension of the magnets. I told him it is great for fine motor skills. We both love the magnetic alphabet board and I know my students will love it in the fall. I highly recommend this product! I will be purchasing the lowercase and number one soon.",false,"[]"
